BoroName,the_geom,BoroCode,OBJECTID,BoroCD,CounDist,AssemDist,StSenDist,CongDist,SHELTER_ID,LOCATION,AT_BETWEEN,LONGITUDE,LATITUDE,FEMAFldz,FEMAFldT,HrcEvac
Manhattan,POINT (-73.96727255869855 40.798085725789505),1,2180,107,7,69,30,13,MN0788,AMSTERDAM AV,W 102 ST,-73.967274,40.798094,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9653985597407 40.800665724989265),1,2181,107,7,69,30,13,MN0790,AMSTERDAM AV,W 106 ST,-73.9654,40.800674,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96540055882213 40.80018472485583),1,2182,107,7,69,30,13,MN0797,W 106 ST,AMSTERDAM AV,-73.965402,40.800193,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96005055961402 40.81361572208149),1,2183,109,7,69,30,13,MN0801,BROADWAY,LA SALLE ST,-73.960052,40.813624,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95374356206229 40.816615721514026),1,2184,109,9,70,31,13,MN0804,AMSTERDAM AV,W 131 ST,-73.953745,40.816624,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95283556187674 40.81785872091581),1,2185,109,9,70,31,13,MN0805,AMSTERDAM AV,W 133 ST,-73.952837,40.817867,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96073955953173 40.812017722651746),1,2186,109,7,69,30,13,MN0810,BROADWAY,W 122 ST,-73.960741,40.812026,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95808456062632 40.81523672227379),1,2187,109,7,70,30,13,MN0811,W 125 ST,BROADWAY,-73.958086,40.815245000000004,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95915555979042 40.81483472222871),1,2188,109,7,70,30,13,MN0813,BROADWAY,TIEMANN PL,-73.95915699999999,40.814842999999996,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93757356645271 40.828997718831246),1,2189,110,9,71,30,13,MN0814,FREDERICK DOUGLASS BLVD,W 155 ST,-73.937575,40.829006,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.9363795666712 40.83062371781872),1,2190,110,9,71,30,13,MN0815,FREDERICK DOUGLASS BLVD,W 159 ST,-73.93638100000001,40.830632,AE,,3.0
Manhattan,POINT (-73.95114656316201 40.81040172297128),1,2191,110,9,70,30,13,MN0819,FREDERICK DOUGLASS BLVD,W 125 ST,-73.951148,40.81041,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93613056797717 40.81500272077989),1,2192,110,9,70,30,13,MN0825,5 AV,W 138 ST,-73.936132,40.815011,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3.0
Manhattan,POINT (-73.94042256603794 40.81380372174999),1,2193,110,9,70,30,13,MN0828,W 135 ST,MALCOLM X BLVD,-73.940424,40.813812,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.95303756298068 40.80354272440019),1,2194,110,9,70,30,13,MN0830,W 116 ST,ADAM CLAYTON POWELL BLVD,-73.953039,40.803551,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94914156475565 40.80167472430266),1,2195,110,9,70,30,13,MN0832,W 116 ST,MALCOLM X BLVD,-73.949143,40.801683000000004,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.9549845621923 40.79938872447776),1,2196,110,9,70,30,13,MN0836,W 110 ST,ADAM CLAYTON POWELL BLVD,-73.954986,40.799397,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.9477825646828 40.79577872564227),1,2197,111,8,68,30,13,MN0844,MADISON AV,E 109 ST,-73.947784,40.795787,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,4.0
Manhattan,POINT (-73.94659656608337 40.79195872595321),1,2198,111,8,68,30,13,MN0848,LEXINGTON AV,E 106 ST,-73.946598,40.791967,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.93709956787848 40.81040172176213),1,2199,111,9,70,30,13,MN0863,MADISON AV,E 132 ST,-73.937101,40.81041,X,AREA OF MINIMAL FLOOD HAZARD,2.0
Manhattan,POINT (-73.94382256701434 40.78424872763442),1,2200,111,8,68,29,13,MN0866,1 AV,E 97 ST,-73.94382399999999,40.784257000000004,AE,,2.0
Manhattan,POINT (-73.95376056366601 40.7871597276328),1,2201,111,4,68,29,12,MN0868,E 96 ST,MADISON AV,-73.953762,40.787168,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94436156617368 40.79153972571945),1,2202,111,8,68,29,13,MN0884,E 106 ST,3 AV,-73.944363,40.791548,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3.0
Manhattan,POINT (-73.93983256486636 40.84679471499836),1,2203,112,10,71,31,13,MN0890,FT WASHINGTON AV,W 175 ST,-73.93983399999999,40.846803,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.933946565609 40.85393471319587),1,2204,112,10,71,31,13,MN0894,BROADWAY,W 187 ST,-73.933948,40.853943,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.92797856787055 40.85229971328938),1,2205,112,10,72,31,13,MN0900,AMSTERDAM AV,W 188 ST,-73.92798,40.852308,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93776256579613 40.83507071744354),1,2206,112,10,72,30,13,MN0907,EDGECOMBE AV,W 162 ST,-73.937764,40.835079,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94423156316354 40.83751271677831),1,2207,112,7,71,31,13,MN0910,FT WASHINGTON AV,W 162 ST,-73.944233,40.837521,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9409745645743 40.84448571537424),1,2208,112,10,71,31,13,MN0911,FT WASHINGTON AV,W 172 ST,-73.940976,40.844494,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9301515662272 40.86309771198696),1,2209,112,10,71,31,13,MN0916,BROADWAY,DONGAN PL,-73.930153,40.863106,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93993056502325 40.83244871780539),1,2210,112,7,71,30,13,MN0925,EDGECOMBE AV,W 158 ST,-73.939932,40.832457,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93263356634225 40.84591571515152),1,2211,112,10,72,31,13,MN0930,AMSTERDAM AV,W 178 ST,-73.932635,40.845924,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.92875256777107 40.85634271274642),1,2212,112,10,72,31,13,MN0937,ST NICHOLAS AV,W 192 ST,-73.928754,40.856351000000004,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99932955109605 40.749459736015844),1,2213,104,3,75,31,10,MN9004,9 AV,W 28 ST,-73.99933100000001,40.749468,X,AREA OF MINIMAL FLOOD HAZARD,3.0
Manhattan,POINT (-73.9696945586899 40.790088727313076),1,2214,107,6,69,30,10,MN9007,COLUMBUS AV,W 92 ST,-73.969696,40.790096999999996,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97038556049014 40.75252773482629),1,2215,106,4,73,28,12,MN9011,2 AV,E 46 ST,-73.970387,40.752536,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93706956529176 40.8548617137379),1,2216,112,10,71,31,13,MN9013,FT WASHINGTON AV,W 187 ST,-73.937071,40.85487,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9724175573755 40.79100872674776),1,2217,107,6,69,30,10,MN9016,AMSTERDAM AV,W 91 ST,-73.97241899999999,40.791017,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93453156574567 40.85871771248793),1,2218,112,10,71,31,13,MN9025,FT WASHINGTON AV,CABRINI BLVD,-73.934533,40.858726000000004,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-74.00477954970553 40.740597737977495),1,2219,102,3,66,27,10,MN9026,W 14 ST,HUDSON ST,-74.00478100000001,40.740606,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.92683056758271 40.86556171061279),1,2220,112,10,72,31,13,MN9028,BROADWAY,DYCKMAN ST,-73.92683199999999,40.86557,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.9425285666306 40.80618572291572),1,2221,110,9,70,30,13,MN9029,5 AV,W 125 ST,-73.94253,40.806194,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.94264256419468 40.8318177180202),1,2222,112,7,71,30,13,MN9030,AMSTERDAM AV,W 155 ST,-73.942644,40.831826,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93347756639056 40.854406713572104),1,2223,112,10,72,31,13,MN9031,BROADWAY,W 187 ST,-73.933479,40.854415,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98688455416054 40.776238730745106),1,2224,107,6,67,27,10,MN9032,WEST END AV,W 66 ST,-73.986886,40.776247,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97690956002687 40.726897739419655),1,2225,103,2,74,27,12,MN9035,AV C,E 12 ST,-73.976911,40.726906,AE,,1.0
Manhattan,POINT (-73.98291155901335 40.71490674222759),1,2226,103,1,65,26,7,MN9036,GRAND ST,E  BROADWAY,-73.982913,40.714915000000005,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.93465756591078 40.85255871335571),1,2227,112,10,72,31,13,MN9038,BROADWAY,W 185 ST,-73.934659,40.852567,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-74.00142355211368 40.730766739893895),1,2228,102,1,66,27,10,MNBR546,6 AV,W 3 ST,-74.001425,40.730775,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.9831985562196 40.74726673633392),1,2229,105,2,75,28,12,MNBX041,MADISON AV,E 33 ST,-73.9832,40.747275,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99979455198202 40.733088739669654),1,2230,102,1,66,27,10,MNBX214,6 AV,WAVERLY PL,-73.99979599999999,40.733096999999994,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.98725755525854 40.74170373750005),1,2231,105,2,75,28,12,MNBX222,MADISON AV,E 24 ST,-73.987259,40.741712,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99844655248357 40.73492973873329),1,2232,102,3,66,27,10,MNBX285,6 AV,W 10 ST,-73.998448,40.734938,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.98630455557878 40.74299573673596),1,2233,105,2,75,28,12,MNBX411,MADISON AV,E 26 ST,-73.986306,40.743004,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98502655648352 40.74226873711249),1,2234,105,2,75,28,12,MNBX510,PARK AV,E 26 ST,-73.985028,40.742277,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98805855593164 40.74386273730384),1,2235,105,2,75,28,12,MNBX562,5 AV,W 27 ST,-73.98806,40.743871,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-74.01005754954046 40.73287574020131),1,2236,102,3,66,27,10,MNQN852,WEST ST,CHRISTOPHER ST,-74.010059,40.732884000000006,AE,,1.0
